cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,nombre_completo,es_colonia_formal,sin_geometria,geom_type,fecha_procesamiento
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-106,LA HERRADURA DEL PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > LA HERRADURA DEL PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-107,LA HUERTA,COLONIA,ÁLVARO OBREGÓN > LA HUERTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-108,LA JOYA,COLONIA,ÁLVARO OBREGÓN > LA JOYA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-109,LA JOYITA DEL PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > LA JOYITA DEL PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-110,LA MARTINICA,COLONIA,ÁLVARO OBREGÓN > LA MARTINICA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-111,LA MEXICANA,COLONIA,ÁLVARO OBREGÓN > LA MEXICANA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-112,LA MEXICANA 2DA AMPLIACION,COLONIA,ÁLVARO OBREGÓN > LA MEXICANA 2DA AMPLIACION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-113,LA MILAGROSA,COLONIA,ÁLVARO OBREGÓN > LA MILAGROSA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-114,LA PALMITA,COLONIA,ÁLVARO OBREGÓN > LA PALMITA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-115,LA PEÑITA DEL PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > LA PEÑITA DEL PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-116,LA PRESA,COLONIA,ÁLVARO OBREGÓN > LA PRESA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-117,LADERA,COLONIA,ÁLVARO OBREGÓN > LADERA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-118,LAS AGUILAS,COLONIA,ÁLVARO OBREGÓN > LAS AGUILAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-119,LAS AGUILAS 1RA SECCION,COLONIA,ÁLVARO OBREGÓN > LAS AGUILAS 1RA SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-120,LAS AGUILAS 2DO PARQUE,COLONIA,ÁLVARO OBREGÓN > LAS AGUILAS 2DO PARQUE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-121,LAS AGUILAS 3ER PARQUE,COLONIA,ÁLVARO OBREGÓN > LAS AGUILAS 3ER PARQUE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-122,LAS AMERICAS,COLONIA,ÁLVARO OBREGÓN > LAS AMERICAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-123,LIBERACION PROLETARIA,COLONIA,ÁLVARO OBREGÓN > LIBERACION PROLETARIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-124,LIBERALES DE 1857,COLONIA,ÁLVARO OBREGÓN > LIBERALES DE 1857 (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-125,LLANO REDONDO,COLONIA,ÁLVARO OBREGÓN > LLANO REDONDO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-126,LOMAS AXOMIATLA,COLONIA,ÁLVARO OBREGÓN > LOMAS AXOMIATLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-127,LOMAS DE BECERRA,COLONIA,ÁLVARO OBREGÓN > LOMAS DE BECERRA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-128,LOMAS DE CAPULA,COLONIA,ÁLVARO OBREGÓN > LOMAS DE CAPULA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-129,LOMAS DE CHAMONTOYA,COLONIA,ÁLVARO OBREGÓN > LOMAS DE CHAMONTOYA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-130,LOMAS DE GUADALUPE,COLONIA,ÁLVARO OBREGÓN > LOMAS DE GUADALUPE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-131,LOMAS DE LA ERA,COLONIA,ÁLVARO OBREGÓN > LOMAS DE LA ERA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-132,LOMAS DE LAS AGUILAS,COLONIA,ÁLVARO OBREGÓN > LOMAS DE LAS AGUILAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-133,LOMAS DE LOS ANGELES PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > LOMAS DE LOS ANGELES PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-134,LOMAS DE LOS CEDROS,COLONIA,ÁLVARO OBREGÓN > LOMAS DE LOS CEDROS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-135,LOMAS DE NUEVO MEXICO,COLONIA,ÁLVARO OBREGÓN > LOMAS DE NUEVO MEXICO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-136,LOMAS DE PLATEROS,COLONIA,ÁLVARO OBREGÓN > LOMAS DE PLATEROS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-137,LOMAS DE PUERTA GRANDE,COLONIA,ÁLVARO OBREGÓN > LOMAS DE PUERTA GRANDE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-138,LOMAS DE SAN ANGEL INN,COLONIA,ÁLVARO OBREGÓN > LOMAS DE SAN ANGEL INN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-139,LOMAS DE SAN BERNABE,COLONIA,ÁLVARO OBREGÓN > LOMAS DE SAN BERNABE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-140,LOMAS DE SANTA FE,COLONIA,ÁLVARO OBREGÓN > LOMAS DE SANTA FE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-141,LOMAS DE TARANGO,COLONIA,ÁLVARO OBREGÓN > LOMAS DE TARANGO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-142,LOS ALPES,COLONIA,ÁLVARO OBREGÓN > LOS ALPES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-143,LOS CEDROS,COLONIA,ÁLVARO OBREGÓN > LOS CEDROS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-144,LOS GAMITOS,COLONIA,ÁLVARO OBREGÓN > LOS GAMITOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-145,LOS JURISTAS,COLONIA,ÁLVARO OBREGÓN > LOS JURISTAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-146,MARGARITA MAZA DE JUAREZ,COLONIA,ÁLVARO OBREGÓN > MARGARITA MAZA DE JUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-147,MARIA G DE GARCIA RUIZ,COLONIA,ÁLVARO OBREGÓN > MARIA G DE GARCIA RUIZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-148,MARTIRES DE TACUBAYA,COLONIA,ÁLVARO OBREGÓN > MARTIRES DE TACUBAYA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-149,MERCED GOMEZ,COLONIA,ÁLVARO OBREGÓN > MERCED GOMEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-150,MIGUEL GAONA ARMENTA,COLONIA,ÁLVARO OBREGÓN > MIGUEL GAONA ARMENTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-151,MIGUEL HIDALGO,COLONIA,ÁLVARO OBREGÓN > MIGUEL HIDALGO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-152,MINAS CRISTO REY,COLONIA,ÁLVARO OBREGÓN > MINAS CRISTO REY (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-153,MOLINO DE ROSAS,COLONIA,ÁLVARO OBREGÓN > MOLINO DE ROSAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-154,MOLINO DE SANTO DOMINGO,COLONIA,ÁLVARO OBREGÓN > MOLINO DE SANTO DOMINGO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-155,OCOTILLOS DEL PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > OCOTILLOS DEL PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-156,OLIVAR DE LOS PADRES,COLONIA,ÁLVARO OBREGÓN > OLIVAR DE LOS PADRES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-157,OLIVAR DEL CONDE 1RA SECCION,COLONIA,ÁLVARO OBREGÓN > OLIVAR DEL CONDE 1RA SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-158,OLIVAR DEL CONDE 2DA SECCION,COLONIA,ÁLVARO OBREGÓN > OLIVAR DEL CONDE 2DA SECCION (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-159,PALMAS,COLONIA,ÁLVARO OBREGÓN > PALMAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-160,PALMAS AXOTITLA,COLONIA,ÁLVARO OBREGÓN > PALMAS AXOTITLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-161,PARAISO,COLONIA,ÁLVARO OBREGÓN > PARAISO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-162,PASEO DE LAS LOMAS,COLONIA,ÁLVARO OBREGÓN > PASEO DE LAS LOMAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-163,PILOTO ADOLFO LOPEZ MATEOS,COLONIA,ÁLVARO OBREGÓN > PILOTO ADOLFO LOPEZ MATEOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-164,PIRU SANTA LUCIA,COLONIA,ÁLVARO OBREGÓN > PIRU SANTA LUCIA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-165,POLVORA,COLONIA,ÁLVARO OBREGÓN > POLVORA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-166,PONCIANO ARRIAGA,COLONIA,ÁLVARO OBREGÓN > PONCIANO ARRIAGA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-167,PRECONCRETO,COLONIA,ÁLVARO OBREGÓN > PRECONCRETO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-168,PRESIDENTES,COLONIA,ÁLVARO OBREGÓN > PRESIDENTES (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-169,PROFESOR J ARTURO LOPEZ MARTINEZ,COLONIA,ÁLVARO OBREGÓN > PROFESOR J ARTURO LOPEZ MARTINEZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-170,PROGRESO TIZAPAN,COLONIA,ÁLVARO OBREGÓN > PROGRESO TIZAPAN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-171,PUEBLO AXOTLA,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO AXOTLA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-172,PUEBLO NUEVO,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO NUEVO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-173,PUEBLO SAN BARTOLO AMEYALCO,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO SAN BARTOLO AMEYALCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-174,PUEBLO SANTA FE,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO SANTA FE (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-175,PUEBLO SANTA LUCIA,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO SANTA LUCIA (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-176,PUEBLO SANTA LUCIA CHANTEPEC,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO SANTA LUCIA CHANTEPEC (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-177,PUEBLO SANTA ROSA XOCHIAC,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO SANTA ROSA XOCHIAC (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-178,PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-179,PUEBLO TIZAPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO TIZAPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-180,PUEBLO TLACOPAC,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > PUEBLO TLACOPAC (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-181,PUENTE COLORADO,COLONIA,ÁLVARO OBREGÓN > PUENTE COLORADO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-182,PUERTA GRANDE,COLONIA,ÁLVARO OBREGÓN > PUERTA GRANDE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-183,PUNTA DE CEGUAYA,COLONIA,ÁLVARO OBREGÓN > PUNTA DE CEGUAYA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-184,RANCHO DEL CARMEN DEL PUEBLO SAN BARTOLO AMEYALCO,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > RANCHO DEL CARMEN DEL PUEBLO SAN BARTOLO AMEYALCO (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-185,RANCHO SAN FRANCISCO DEL PBLO SAN BARTOLO AMEYALCO,COLONIA,ÁLVARO OBREGÓN > RANCHO SAN FRANCISCO DEL PBLO SAN BARTOLO AMEYALCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-186,REACOMODO EL CUERNITO,COLONIA,ÁLVARO OBREGÓN > REACOMODO EL CUERNITO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-187,REACOMODO PINO SUAREZ,COLONIA,ÁLVARO OBREGÓN > REACOMODO PINO SUAREZ (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-188,REACOMODO VALENTIN GOMEZ FARIAS,COLONIA,ÁLVARO OBREGÓN > REACOMODO VALENTIN GOMEZ FARIAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-189,REAL DEL MONTE,COLONIA,ÁLVARO OBREGÓN > REAL DEL MONTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-190,RINCON DE LA BOLSA,COLONIA,ÁLVARO OBREGÓN > RINCON DE LA BOLSA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-191,RINCONADA DE TARANGO,COLONIA,ÁLVARO OBREGÓN > RINCONADA DE TARANGO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-192,RINCONADA LAS CUEVITAS,COLONIA,ÁLVARO OBREGÓN > RINCONADA LAS CUEVITAS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-193,SACRAMENTO,COLONIA,ÁLVARO OBREGÓN > SACRAMENTO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-194,SAN AGUSTIN DEL PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > SAN AGUSTIN DEL PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-195,SAN ANGEL,COLONIA,ÁLVARO OBREGÓN > SAN ANGEL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-196,SAN ANGEL INN,COLONIA,ÁLVARO OBREGÓN > SAN ANGEL INN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-197,SAN CLEMENTE NORTE,COLONIA,ÁLVARO OBREGÓN > SAN CLEMENTE NORTE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-198,SAN CLEMENTE SUR,COLONIA,ÁLVARO OBREGÓN > SAN CLEMENTE SUR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-199,SAN GABRIEL,COLONIA,ÁLVARO OBREGÓN > SAN GABRIEL (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-200,SAN JERONIMO ACULCO,COLONIA,ÁLVARO OBREGÓN > SAN JERONIMO ACULCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-201,SAN JOSE DEL OLIVAR,COLONIA,ÁLVARO OBREGÓN > SAN JOSE DEL OLIVAR (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-202,SAN PEDRO DE LOS PINOS,COLONIA,ÁLVARO OBREGÓN > SAN PEDRO DE LOS PINOS (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-203,SANTA FE,COLONIA,ÁLVARO OBREGÓN > SANTA FE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-204,SANTA FE CENTRO CIUDAD,COLONIA,ÁLVARO OBREGÓN > SANTA FE CENTRO CIUDAD (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-205,SANTA FE LA LOMA,COLONIA,ÁLVARO OBREGÓN > SANTA FE LA LOMA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-206,SANTA FE PEÑA BLANCA,COLONIA,ÁLVARO OBREGÓN > SANTA FE PEÑA BLANCA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-207,SANTA FE TLAYAPACA,COLONIA,ÁLVARO OBREGÓN > SANTA FE TLAYAPACA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-208,SANTA LUCIA CHANTEPEC,COLONIA,ÁLVARO OBREGÓN > SANTA LUCIA CHANTEPEC (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-209,TARANGO,COLONIA,ÁLVARO OBREGÓN > TARANGO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-210,TECALCAPA DEL PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > TECALCAPA DEL PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-211,TECOLALCO,COLONIA,ÁLVARO OBREGÓN > TECOLALCO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-212,TEPEACA,COLONIA,ÁLVARO OBREGÓN > TEPEACA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-213,TEPOPOTLA,COLONIA,ÁLVARO OBREGÓN > TEPOPOTLA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-214,TIZAMPAMPANO DEL PUEBLO TETELPAN,PUEBLOS Y BARRIOS ORIGINARIOS,ÁLVARO OBREGÓN > TIZAMPAMPANO DEL PUEBLO TETELPAN (PUEBLOS Y BARRIOS ORIGINARIOS),False,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-215,TLACOYAQUE,COLONIA,ÁLVARO OBREGÓN > TLACOYAQUE (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-216,TLACUITLAPA,COLONIA,ÁLVARO OBREGÓN > TLACUITLAPA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-217,TLAPECHICO,COLONIA,ÁLVARO OBREGÓN > TLAPECHICO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-218,TOLTECA,COLONIA,ÁLVARO OBREGÓN > TOLTECA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-219,TORRES DE POTRERO,COLONIA,ÁLVARO OBREGÓN > TORRES DE POTRERO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-220,VILLA PROGRESISTA,COLONIA,ÁLVARO OBREGÓN > VILLA PROGRESISTA (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-221,VILLA SOLIDARIDAD,COLONIA,ÁLVARO OBREGÓN > VILLA SOLIDARIDAD (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-222,VILLA VERDUN,COLONIA,ÁLVARO OBREGÓN > VILLA VERDUN (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-223,ZENON DELGADO,COLONIA,ÁLVARO OBREGÓN > ZENON DELGADO (COLONIA),True,False,Polygon,2026-07-05
09,CIUDAD DE MÉXICO,010,ÁLVARO OBREGÓN,010-224,ZONA FEDERAL,COLONIA,ÁLVARO OBREGÓN > ZONA FEDERAL (COLONIA),True,False,Polygon,2026-07-05
