alcaldia_catalogo,colonia_catalogo,total_incidencias,total_delitos,total_alumbrado,total_delitos_nocturnos,out_iqr_total_incidencias,out_zscore_total_incidencias,out_iqr_total_delitos,out_zscore_total_delitos,out_iqr_total_alumbrado,out_zscore_total_alumbrado,out_iqr_total_delitos_nocturnos,out_zscore_total_delitos_nocturnos,anomaly_score,out_isoforest,out_iqr_any,out_zscore_any,outlier_consenso
Álvaro Obregón,Cristo Rey,11,113,1.0,34.0,False,False,False,False,False,False,False,False,0.17453537831456772,False,False,False,False
Álvaro Obregón,Cuevitas,1,33,0.0,6.0,False,False,False,False,False,False,False,False,0.21744122524024728,False,False,False,False
Álvaro Obregón,Desarrollo Urbano,3,33,0.0,8.0,False,False,False,False,False,False,False,False,0.22226634358607733,False,False,False,False
Álvaro Obregón,Dos Rios Del Pueblo De Santa Lucia,7,7,0.0,0.0,False,False,False,False,False,False,False,False,0.17202284631447617,False,False,False,False
Álvaro Obregón,Ejido San Mateo,1,2,0.0,0.0,False,False,False,False,False,False,False,False,0.1688963649698283,False,False,False,False
Álvaro Obregón,El Capulin,4,28,0.0,13.0,False,False,False,False,False,False,False,False,0.20917283514634494,False,False,False,False
Álvaro Obregón,El Encino Del Pueblo Tetelpan,2,11,0.0,4.0,False,False,False,False,False,False,False,False,0.2126669157783277,False,False,False,False
Álvaro Obregón,El Piru 2Da Ampliacion,3,3,0.0,2.0,False,False,False,False,False,False,False,False,0.19219697414839781,False,False,False,False
Álvaro Obregón,El Piru Santa Fe,1,9,0.0,1.0,False,False,False,False,False,False,False,False,0.1941055176735223,False,False,False,False
Álvaro Obregón,El Pirul,1,15,0.0,6.0,False,False,False,False,False,False,False,False,0.21557258940873547,False,False,False,False
Álvaro Obregón,El Pocito,1,6,1.0,3.0,False,False,False,False,False,False,False,False,0.18836322444551912,False,False,False,False
Álvaro Obregón,El Politoco,1,7,0.0,2.0,False,False,False,False,False,False,False,False,0.20099273214195812,False,False,False,False
Álvaro Obregón,El Rincon,1,4,0.0,0.0,False,False,False,False,False,False,False,False,0.17470506226387145,False,False,False,False
Álvaro Obregón,El Tejocote,2,15,0.0,9.0,False,False,False,False,False,False,False,False,0.21210687969670428,False,False,False,False
Álvaro Obregón,Ermita Tizapan,10,17,1.0,4.0,False,False,False,False,False,False,False,False,0.20549262403147478,False,False,False,False
Álvaro Obregón,Estado De Hidalgo,4,11,2.0,4.0,False,False,False,False,False,False,False,False,0.18828781812239404,False,False,False,False
Álvaro Obregón,Ex-Hacienda De Guadalupe Chimalistac,15,49,2.0,8.0,False,False,False,False,False,False,False,False,0.19579002529223155,False,False,False,False
Álvaro Obregón,Flor De Maria,9,45,1.0,10.0,False,False,False,False,False,False,False,False,0.213978610693566,False,False,False,False
Álvaro Obregón,Florida,38,115,1.0,28.0,False,False,False,False,False,False,False,False,0.1732850939858635,False,False,False,False
Álvaro Obregón,Francisco Villa,6,55,0.0,13.0,False,False,False,False,False,False,False,False,0.21571028671714393,False,False,False,False
Álvaro Obregón,Garcimarrero,8,72,0.0,19.0,False,False,False,False,False,False,False,False,0.2066551010891849,False,False,False,False
Álvaro Obregón,Golondrinas,2,14,0.0,7.0,False,False,False,False,False,False,False,False,0.21561626663616956,False,False,False,False
Álvaro Obregón,Golondrinas 2Da Seccion,3,28,0.0,6.0,False,False,False,False,False,False,False,False,0.21935053286895345,False,False,False,False
Álvaro Obregón,Guadalupe Inn,46,216,3.0,47.0,False,False,True,False,False,False,False,False,0.1141470297119585,False,True,False,False
Álvaro Obregón,Heron Proal,8,37,1.0,11.0,False,False,False,False,False,False,False,False,0.21471270113957847,False,False,False,False
Álvaro Obregón,Hidalgo,6,33,0.0,4.0,False,False,False,False,False,False,False,False,0.21446353419780634,False,False,False,False
Álvaro Obregón,Hogar Y Redencion,10,40,1.0,9.0,False,False,False,False,False,False,False,False,0.21210162680452105,False,False,False,False
Álvaro Obregón,Hueytlale,1,5,0.0,2.0,False,False,False,False,False,False,False,False,0.19890374316352027,False,False,False,False
Álvaro Obregón,Isidro Fabela,2,9,0.0,4.0,False,False,False,False,False,False,False,False,0.20942653900395974,False,False,False,False
Álvaro Obregón,Jalalpa El Grande,2,95,0.0,32.0,False,False,False,False,False,False,False,False,0.16937281951252736,False,False,False,False
Álvaro Obregón,Jalalpa Tepito,3,23,0.0,12.0,False,False,False,False,False,False,False,False,0.21391812845682134,False,False,False,False
Álvaro Obregón,Jalalpa Tepito 2Da Ampliacion,4,85,0.0,31.0,False,False,False,False,False,False,False,False,0.18289446566306117,False,False,False,False
Álvaro Obregón,Jardines Del Pedregal,61,358,4.0,76.0,True,False,True,False,False,False,True,False,0.039315042470712935,False,True,False,False
Álvaro Obregón,Jose Maria Pino Suarez,13,72,0.0,20.0,False,False,False,False,False,False,False,False,0.20485285660294156,False,False,False,False
Álvaro Obregón,La Angostura,2,32,0.0,9.0,False,False,False,False,False,False,False,False,0.21823894876685218,False,False,False,False
Álvaro Obregón,La Cascada,9,16,5.0,1.0,False,False,False,False,False,False,False,False,0.12129348402283768,False,False,False,False
Álvaro Obregón,La Conchita,2,27,0.0,12.0,False,False,False,False,False,False,False,False,0.21304092680646886,False,False,False,False
Álvaro Obregón,La Herradura Del Pueblo Tetelpan,5,7,0.0,3.0,False,False,False,False,False,False,False,False,0.2032193704502514,False,False,False,False
Álvaro Obregón,La Huerta,2,6,1.0,4.0,False,False,False,False,False,False,False,False,0.19582342792582258,False,False,False,False
Álvaro Obregón,La Joya,6,15,0.0,5.0,False,False,False,False,False,False,False,False,0.21425054575181685,False,False,False,False
Álvaro Obregón,La Joyita Del Pueblo Tetelpan,1,12,0.0,3.0,False,False,False,False,False,False,False,False,0.2061818058975734,False,False,False,False
Álvaro Obregón,La Martinica,2,22,1.0,7.0,False,False,False,False,False,False,False,False,0.21313166932008965,False,False,False,False
Álvaro Obregón,La Milagrosa,1,9,1.0,3.0,False,False,False,False,False,False,False,False,0.19171562658336933,False,False,False,False
Álvaro Obregón,La Peñita Del Pueblo Tetelpan,1,16,0.0,6.0,False,False,False,False,False,False,False,False,0.21657085096785073,False,False,False,False
Álvaro Obregón,La Presa,1,11,0.0,3.0,False,False,False,False,False,False,False,False,0.2061510748190853,False,False,False,False
Álvaro Obregón,Las Aguilas,12,87,2.0,19.0,False,False,False,False,False,False,False,False,0.1921100239648642,False,False,False,False
Álvaro Obregón,Las Aguilas 1Ra Seccion,3,37,0.0,12.0,False,False,False,False,False,False,False,False,0.21868633856862207,False,False,False,False
Álvaro Obregón,Las Aguilas 2Do Parque,1,5,0.0,1.0,False,False,False,False,False,False,False,False,0.19295132404785265,False,False,False,False
Álvaro Obregón,Las Aguilas 3Er Parque,3,20,0.0,4.0,False,False,False,False,False,False,False,False,0.21877657094710484,False,False,False,False
Álvaro Obregón,Las Americas,2,17,0.0,4.0,False,False,False,False,False,False,False,False,0.21647493750697427,False,False,False,False
Álvaro Obregón,Liberales De 1857,9,37,1.0,19.0,False,False,False,False,False,False,False,False,0.20740381067081143,False,False,False,False
Álvaro Obregón,Llano Redondo,1,10,0.0,3.0,False,False,False,False,False,False,False,False,0.205442852940794,False,False,False,False
Álvaro Obregón,Lomas Axomiatla,2,18,0.0,5.0,False,False,False,False,False,False,False,False,0.21900380218843513,False,False,False,False
Álvaro Obregón,Lomas De Becerra,26,98,0.0,41.0,False,False,False,False,False,False,False,False,0.1545384826883473,False,False,False,False
Álvaro Obregón,Lomas De Capula,11,32,6.0,11.0,False,False,False,False,True,False,False,False,0.14362045842142518,False,True,False,False
Álvaro Obregón,Lomas De Chamontoya,7,50,0.0,23.0,False,False,False,False,False,False,False,False,0.20030376302351288,False,False,False,False
Álvaro Obregón,Lomas De La Era,20,160,3.0,54.0,False,False,False,False,False,False,False,False,0.1302388949344751,False,False,False,False
Álvaro Obregón,Lomas De Las Aguilas,21,18,3.0,4.0,False,False,False,False,False,False,False,False,0.17008322304621815,False,False,False,False
Álvaro Obregón,Lomas De Los Angeles Pueblo Tetelpan,29,32,2.0,13.0,False,False,False,False,False,False,False,False,0.18986208400152738,False,False,False,False
Álvaro Obregón,Lomas De Los Cedros,16,36,2.0,12.0,False,False,False,False,False,False,False,False,0.2031354414021057,False,False,False,False
Álvaro Obregón,Lomas De Nuevo Mexico,1,17,0.0,6.0,False,False,False,False,False,False,False,False,0.21654507401581846,False,False,False,False
Álvaro Obregón,Lomas De Plateros,34,138,10.0,37.0,False,False,False,False,True,False,False,False,0.05693297402697739,False,True,False,False
Álvaro Obregón,Lomas De Puerta Grande,1,18,0.0,4.0,False,False,False,False,False,False,False,False,0.21551549447517576,False,False,False,False
Álvaro Obregón,Lomas De San Angel Inn,11,65,1.0,11.0,False,False,False,False,False,False,False,False,0.2044150529837488,False,False,False,False
Álvaro Obregón,Lomas De Santa Fe,1,7,0.0,1.0,False,False,False,False,False,False,False,False,0.193448204933433,False,False,False,False
Álvaro Obregón,Lomas De Tarango,6,48,0.0,11.0,False,False,False,False,False,False,False,False,0.21525441026433478,False,False,False,False
Álvaro Obregón,Los Alpes,23,136,3.0,32.0,False,False,False,False,False,False,False,False,0.1536935332402487,False,False,False,False
Álvaro Obregón,Maria G De Garcia Ruiz,3,35,1.0,12.0,False,False,False,False,False,False,False,False,0.211750940630555,False,False,False,False
Álvaro Obregón,Martires De Tacubaya,2,13,0.0,4.0,False,False,False,False,False,False,False,False,0.21538025888849804,False,False,False,False
Álvaro Obregón,Merced Gomez,31,196,5.0,55.0,False,False,False,False,False,False,False,False,0.10842338592470241,False,False,False,False
Álvaro Obregón,Miguel Hidalgo,1,10,0.0,1.0,False,False,False,False,False,False,False,False,0.19366589881362767,False,False,False,False
Álvaro Obregón,Minas Cristo Rey,10,73,0.0,18.0,False,False,False,False,False,False,False,False,0.20745696510554096,False,False,False,False
Álvaro Obregón,Molino De Rosas,18,79,9.0,22.0,False,False,False,False,True,False,False,False,0.0977187181011836,False,True,False,False
Álvaro Obregón,Molino De Santo Domingo,12,80,1.0,32.0,False,False,False,False,False,False,False,False,0.18550858630287093,False,False,False,False
Álvaro Obregón,Olivar De Los Padres,34,131,5.0,36.0,False,False,False,False,False,False,False,False,0.13441588595552117,False,False,False,False
Álvaro Obregón,Olivar Del Conde 1Ra Seccion,19,185,3.0,45.0,False,False,False,False,False,False,False,False,0.12713995753826884,False,False,False,False
Álvaro Obregón,Olivar Del Conde 2Da Seccion,19,139,1.0,45.0,False,False,False,False,False,False,False,False,0.14862871656118531,False,False,False,False
Álvaro Obregón,Palmas,12,36,4.0,12.0,False,False,False,False,False,False,False,False,0.17572781651627978,False,False,False,False
Álvaro Obregón,Paraiso,5,54,0.0,25.0,False,False,False,False,False,False,False,False,0.19806703730705116,False,False,False,False
Álvaro Obregón,Paseo De Las Lomas,14,14,0.0,1.0,False,False,False,False,False,False,False,False,0.18799522901811716,False,False,False,False
Álvaro Obregón,Piloto Adolfo Lopez Mateos,9,56,2.0,12.0,False,False,False,False,False,False,False,False,0.2010003464549156,False,False,False,False
Álvaro Obregón,Polvora,1,10,0.0,4.0,False,False,False,False,False,False,False,False,0.2102361613555468,False,False,False,False
Álvaro Obregón,Ponciano Arriaga,2,12,0.0,2.0,False,False,False,False,False,False,False,False,0.20541212944380782,False,False,False,False
Álvaro Obregón,Preconcreto,2,12,0.0,2.0,False,False,False,False,False,False,False,False,0.20541212944380782,False,False,False,False
Álvaro Obregón,Presidentes,7,48,0.0,16.0,False,False,False,False,False,False,False,False,0.21323249211790518,False,False,False,False
Álvaro Obregón,Progreso Tizapan,33,184,3.0,44.0,False,False,False,False,False,False,False,False,0.13223441708136385,False,False,False,False
Álvaro Obregón,Pueblo Axotla,23,69,0.0,12.0,False,False,False,False,False,False,False,False,0.19898857622545063,False,False,False,False
Álvaro Obregón,Pueblo Nuevo,1,15,0.0,6.0,False,False,False,False,False,False,False,False,0.21557258940873547,False,False,False,False
Álvaro Obregón,Pueblo San Bartolo Ameyalco,31,208,6.0,57.0,False,False,False,False,True,False,False,False,0.09499859465454408,False,True,False,False
Álvaro Obregón,Pueblo Santa Fe,17,101,0.0,22.0,False,False,False,False,False,False,False,False,0.18469643958309057,False,False,False,False
Álvaro Obregón,Pueblo Santa Lucia,19,120,2.0,43.0,False,False,False,False,False,False,False,False,0.15760648943669187,False,False,False,False
Álvaro Obregón,Pueblo Santa Lucia Chantepec,1,14,0.0,3.0,False,False,False,False,False,False,False,False,0.20850862768940953,False,False,False,False
Álvaro Obregón,Pueblo Santa Rosa Xochiac,17,85,2.0,29.0,False,False,False,False,False,False,False,False,0.1858508470450575,False,False,False,False
Álvaro Obregón,Pueblo Tetelpan,14,54,5.0,16.0,False,False,False,False,False,False,False,False,0.15511810016954264,False,False,False,False
Álvaro Obregón,Pueblo Tizapan,31,146,2.0,38.0,False,False,False,False,False,False,False,False,0.1539503260403668,False,False,False,False
Álvaro Obregón,Pueblo Tlacopac,13,27,0.0,7.0,False,False,False,False,False,False,False,False,0.2168612240224424,False,False,False,False
Álvaro Obregón,Puente Colorado,7,55,0.0,22.0,False,False,False,False,False,False,False,False,0.20316346858419687,False,False,False,False
Álvaro Obregón,Puerta Grande,1,32,1.0,10.0,False,False,False,False,False,False,False,False,0.20590360455316103,False,False,False,False
Álvaro Obregón,Punta De Ceguaya,7,20,0.0,5.0,False,False,False,False,False,False,False,False,0.2176481952111899,False,False,False,False
Álvaro Obregón,Rancho Del Carmen Del Pueblo San Bartolo Ameyalco,1,1,0.0,1.0,False,False,False,False,False,False,False,False,0.17754557073505328,False,False,False,False
Álvaro Obregón,Rancho San Francisco Del Pblo San Bartolo Ameyalco,1,3,0.0,1.0,False,False,False,False,False,False,False,False,0.18498858447158884,False,False,False,False
Álvaro Obregón,Reacomodo El Cuernito,1,23,0.0,8.0,False,False,False,False,False,False,False,False,0.2172165216899714,False,False,False,False
Álvaro Obregón,Reacomodo Pino Suarez,1,6,0.0,5.0,False,False,False,False,False,False,False,False,0.203824749176169,False,False,False,False
Álvaro Obregón,Reacomodo Valentin Gomez Farias,13,13,11.0,8.0,False,False,False,False,True,False,False,False,0.051275829162034325,False,True,False,False
Álvaro Obregón,Real Del Monte,7,45,1.0,17.0,False,False,False,False,False,False,False,False,0.20979616997914913,False,False,False,False
Álvaro Obregón,Rincon De La Bolsa,3,8,1.0,3.0,False,False,False,False,False,False,False,False,0.19522918639682824,False,False,False,False
Álvaro Obregón,Rinconada Las Cuevitas,6,18,1.0,9.0,False,False,False,False,False,False,False,False,0.20501700611151474,False,False,False,False
Álvaro Obregón,Sacramento,2,24,0.0,10.0,False,False,False,False,False,False,False,False,0.2175028137076611,False,False,False,False
Álvaro Obregón,San Agustin Del Pueblo Tetelpan,10,31,1.0,7.0,False,False,False,False,False,False,False,False,0.21055382353597868,False,False,False,False
Álvaro Obregón,San Angel,26,161,0.0,45.0,False,False,False,False,False,False,False,False,0.13356622253069533,False,False,False,False
Álvaro Obregón,San Angel Inn,4,24,2.0,6.0,False,False,False,False,False,False,False,False,0.19964320650705547,False,False,False,False
